Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 35 s using 10032 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  biolink:related_to  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.004792091	0.012147298	0.057727273	127	10455	2200	?a
?b  biolink:related_to  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.002603577	0.007113402	0.0283135	69	9700	2437	?a
?b  biolink:related_to  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.002226247	0.004410226	0.029222387	59	13378	2019	?a
?a  biolink:binds  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.005886348	0.003100159	0.05163853	156	50320	3021	?a
?b  biolink:related_to  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.021356879	0.001354592	0.042749245	566	417838	13240	?a
?a  biolink:decreases_response_to  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000981058	0.000808684	0.033205619	26	32151	783	?a
?a  biolink:interacts_with  ?f  ?b  upregulated_biolink:regulates  ?f   => ?a  biolink:contraindicated_for  ?b	0.000339597	0.000006376	0.001783591	9	1411625	5046	?a
?b  biolink:related_to  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000716927	0.005277778	0.026425591	19	3600	719	?a
?b  biolink:related_to  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000641461	0.011541073	0.049132948	17	1473	346	?a
?b  biolink:related_to  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000603728	0.005774089	0.034707158	16	2771	461	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.036789676	0.001669901	0.039859368	975	583867	24461	?a
?b  biolink:related_to  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000452796	0.010507881	0.04137931	12	1142	290	?a
?a  biolink:has_adverse_event  ?f  ?b  biolink:has_phenotype  ?f   => ?a  biolink:contraindicated_for  ?b	0.057656026	0.000664242	0.000886047	1528	2300365	1724514	?a
?a  activity_biolink:affects  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000415063	0.005801688	0.056994819	11	1896	193	?a
?a  biolink:has_adverse_event  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000981058	0.000512537	0.000691784	26	50728	37584	?a
?b  biolink:related_to  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000264131	0.005447471	0.022012579	7	1285	318	?a
?b  biolink:related_to  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.001414827	0.090909091	5	3534	55	?a
?a  biolink:increases_response_to  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.0002079	0.011441648	5	24050	437	?a
?b  biolink:related_to  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.001032702	0.014150943	3	2905	212	?a
?a  biolink:contraindicated_for  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.000239578	0.000239578	5	20870	20870	?a
?a  biolink:contributes_to  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000528262	0.000463699	0.001229256	14	30192	11389	?a
?a  biolink:causes  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000716927	0.000349901	0.000532556	19	54301	35677	?a
?b  biolink:related_to  ?f  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.000250203	0.000570776	4	15987	7008	?a
?f  biolink:has_phenotype  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000476417	0.008196721	1	2099	122	?a
?a  biolink:ameliorates  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000076023	0.00020284	1	13154	4930	?a
?f  biolink:similar_to  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.004339295	0.010057723	0.021515435	115	11434	5345	?a
?f  biolink:has_phenotype  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.025318844	0.005229155	0.011333694	671	128319	59204	?a
?f  biolink:associated_with  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.004226096	0.021713843	0.040742088	112	5158	2749	?a
?b  biolink:related_to  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.033582371	0.000516341	0.038615064	890	1723667	23048	?a
?f  biolink:correlated_with  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.00415063	0.021752027	0.0413845	110	5057	2658	?a
?f  biolink:has_part  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.006734007	0.014285714	2	297	140	?a
?f  biolink:related_to  ?b  ?a  biolink:treats  ?f   => ?a  biolink:contraindicated_for  ?b	0.000716927	0.000019103	0.000045382	19	994613	418668	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000417014	0.004651163	1	2398	215	?a
?f  biolink:contributes_to  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.002075315	0.000406174	0.016840171	55	135410	3266	?a
?f  biolink:contraindicated_for  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.007244736	0.013200413	0.583586626	192	14545	329	?a
?f  biolink:contributes_to  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.038261263	0.003423062	0.048630761	1014	296226	20851	?a
?f  biolink:has_adverse_event  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.004943023	0.000447334	0.018531617	131	292846	7069	?a
?a  biolink:related_to  ?f  ?f  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.006603275	0.001615658	0.019599059	175	108315	8929	?a
?a  biolink:interacts_with  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.009244585	0.000215362	0.072164948	245	1137617	3395	?a
?f  biolink:ameliorates  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.004226096	0.001232381	0.014114682	112	90881	7935	?a
?f  biolink:positively_correlated_with  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000679194	0.000610625	0.026086957	18	29478	690	?a
?f  biolink:genetic_association  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.00264131	0.00032346	0.016583748	70	216410	4221	?a
?f  biolink:causes  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.003320504	0.002035388	0.048672566	88	43235	1808	?a
?f  biolink:correlated_with  ?b  ?a  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.000037202	0.007692308	2	53761	260	?a
?a  biolink:ameliorates  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.019017433	0.00486618	0.011054086	504	103572	45594	?a
?a  biolink:ameliorates  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.003584635	0.01038819	0.024154589	95	9145	3933	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000301864	0.000364647	0.006116208	8	21939	1308	?a
?a  biolink:ameliorates  ?f  ?f  biolink:correlated_with  ?b   => ?a  biolink:contraindicated_for  ?b	0.002188514	0.015675676	0.035409035	58	3700	1638	?a
?f  biolink:contributes_to  ?b  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.001924383	0.000772622	0.017096882	51	66009	2983	?a
?a  biolink:ameliorates  ?f  ?f  biolink:associated_with  ?b   => ?a  biolink:contraindicated_for  ?b	0.002113048	0.015106555	0.033836858	56	3707	1655	?a
?a  biolink:ameliorates  ?f  ?f  biolink:has_part  ?b   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.008130081	0.018018018	2	246	111	?a
?f  biolink:contraindicated_for  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.346426685	0.157324743	0.229795009	9181	58357	39953	?a
?f  biolink:genetic_association  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.070711644	0.001096594	0.017370187	1874	1708928	107886	?a
?a  biolink:ameliorates  ?f  ?f  biolink:related_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000528262	0.00001747	0.000046359	14	801371	301991	?a
?f  biolink:causes  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.175835786	0.016502644	0.024176143	4660	282379	192752	?a
?f  biolink:contributes_to  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.083012603	0.022729151	0.034155657	2200	96792	64411	?a
?f  biolink:correlated_with  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000226398	0.002766252	0.00418702	6	2169	1433	?a
?f  biolink:ameliorates  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.025658441	0.013571771	0.020349533	680	50104	33416	?a
?a  biolink:similar_to  ?f  ?f  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.040789374	0.014129241	0.021156255	1081	76508	51096	?a
?f  biolink:has_adverse_event  ?b  ?a  biolink:similar_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.152214927	0.011332479	0.016701652	4034	355968	241533	?a
?a  biolink:directly_physically_interacts_with  ?f  ?f  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.134216286	0.001249185	0.016720097	3557	2847456	212738	?a
?a  biolink:binds  ?f  ?f  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.015395065	0.00119988	0.017500214	408	340034	23314	?a
?a  biolink:binds  ?f  ?f  biolink:contributes_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.001284934	0.012944984	4	3113	309	?a
?f  biolink:genetic_association  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.024941514	0.003184422	0.017584932	661	207573	37589	?a
?f  biolink:contributes_to  ?b  ?a  increased_secretion_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.000193949	0.005194805	2	10312	385	?a
?f  biolink:genetic_association  ?b  ?a  increased_expression_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.024224587	0.003660017	0.014941699	642	175409	42967	?a
?f  biolink:contributes_to  ?b  ?a  increased_expression_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.001274291	0.005141388	4	3139	778	?a
?f  biolink:contributes_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.001018791	0.000292664	0.017186505	27	92256	1571	?a
?f  biolink:associated_with  ?b  ?a  biolink:contraindicated_for  ?f   => ?a  biolink:contraindicated_for  ?b	0.041128971	0.381252186	0.381252186	1090	2859	2859	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.111840616	0.034443889	0.034443889	2964	86053	86053	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:correlated_with  ?b   => ?a  biolink:contraindicated_for  ?b	0.040336578	0.381377096	0.381377096	1069	2803	2803	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.010338842	0.04370713	0.04370713	274	6269	6269	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:related_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.000007958	0.000007958	5	628316	628316	?a
?f  biolink:genetic_association  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.013998943	0.005273107	0.023684883	371	70357	15664	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:has_part  ?b   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.008264463	0.008264463	1	121	121	?a
?f  biolink:contributes_to  ?b  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000813008	0.005714286	1	1230	175	?a
?f  biolink:contributes_to  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.000901984	0.007672634	3	3326	391	?a
?f  biolink:genetic_association  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.007320202	0.002192388	0.01358163	194	88488	14284	?a
?f  biolink:genetic_association  ?b  ?a  decreased_secretion_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.019130632	0.005390291	0.017667352	507	94058	28697	?a
?f  biolink:genetic_association  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.007999396	0.003779303	0.016115545	212	56095	13155	?a
?f  biolink:contributes_to  ?b  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000688705	0.007462687	1	1452	134	?a
?f  biolink:genetic_association  ?b  ?a  increased_localization_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.00226398	0.002990282	0.014652015	60	20065	4095	?a
?f  biolink:contributes_to  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.001449275	0.004347826	2	1380	460	?a
?f  biolink:genetic_association  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.015810128	0.005297092	0.016211406	419	79100	25846	?a
?f  biolink:genetic_association  ?b  ?a  decreased_localization_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000830126	0.002851218	0.012429379	22	7716	1770	?a
?a  biolink:decreases_response_to  ?f  ?f  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.003999698	0.004650143	0.018841095	106	22795	5626	?a
?f  biolink:genetic_association  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.001924383	0.005836576	0.023932426	51	8738	2131	?a
?f  biolink:genetic_association  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.001056524	0.004450095	0.01771031	28	6292	1581	?a
?f  biolink:genetic_association  ?b  ?a  decreased_degradation_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.001811184	0.00307574	0.020142677	48	15606	2383	?a
?f  biolink:contributes_to  ?b  ?a  decreased_degradation_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.001215067	0.041666667	1	823	24	?a
?f  biolink:genetic_association  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000415063	0.000688576	0.008560311	11	15975	1285	?a
?a  activity_biolink:affects  ?f  ?f  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.001169723	0.001615846	0.016648765	31	19185	1862	?a
?f  biolink:genetic_association  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000415063	0.002170481	0.021235521	11	5068	518	?a
?f  biolink:has_phenotype  ?b  ?a  biolink:negatively_correlated_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.001905669	0.025157233	4	2099	159	?a
?f  biolink:genetic_association  ?b  ?a  biolink:increases_response_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.001282922	0.00355537	0.010391198	34	9563	3272	?a
?f  biolink:contributes_to  ?b  ?a  biolink:increases_response_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000006084	0.047619048	1	164371	21	?a
?f  biolink:has_phenotype  ?b  ?a  biolink:positively_correlated_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000079719	0.001207729	1	12544	828	?a
?f  biolink:genetic_association  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.075352804	0.00072246	0.018352755	1997	2764165	108812	?a
?f  biolink:genetic_association  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.001683502	0.00591716	1	594	169	?a
?f  biolink:genetic_association  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.002849003	0.007092199	1	351	141	?a
?f  biolink:genetic_association  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  biolink:contraindicated_for  ?b	0.120255075	0.00025927	0.014871675	3187	12292189	214300	?a
?a  biolink:physically_interacts_with  ?f  ?b  biolink:related_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.000000698	0.125	2	2864797	16	?a
?a  biolink:correlated_with  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.002795248	0.017467249	4	1431	229	?a
?f  biolink:associated_with  ?b  ?a  biolink:correlated_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.00312989	0.021276596	2	639	94	?a
?f  biolink:genetic_association  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  biolink:contraindicated_for  ?b	0.030790129	0.002797625	0.008839779	816	291676	92310	?a
?f  biolink:contributes_to  ?b  ?a  biolink:interacts_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000490529	0.000092864	0.027484144	13	139989	473	?a
?f  biolink:contraindicated_for  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.006942872	0.025977693	1	184	7083	184	?a
?a  biolink:correlated_with  ?f  ?f  biolink:genetic_association  ?b   => ?a  biolink:contraindicated_for  ?b	0.000226398	0.000020732	0.031914894	6	289402	188	?a
?f  biolink:has_adverse_event  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.001622519	0.001066601	0.023205613	43	40315	1853	?a
?f  biolink:causes  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.003320504	0.002595947	0.048672566	88	33899	1808	?a
?a  biolink:has_part  ?f  ?f  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.000226398	0.000815661	0.027522936	6	7356	218	?a
?f  biolink:ameliorates  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.000622536	0.022727273	3	4819	132	?a
?a  biolink:correlated_with  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.002301713	0.00010084	0.006981003	61	604917	8738	?a
?f  biolink:correlated_with  ?b  ?a  biolink:correlated_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.000003016	0.01754386	2	663165	114	?a
?f  biolink:genetic_association  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  biolink:contraindicated_for  ?b	0.0378462	0.00310559	0.00863836	1003	322966	116110	?a
?f  biolink:contributes_to  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.000830126	0.000710113	0.073333333	22	30981	300	?a
?f  biolink:associated_with  ?b  ?a  biolink:contributes_to  ?f   => ?a  biolink:contraindicated_for  ?b	0.008565391	0.048052498	0.101793722	227	4724	2230	?a
?a  biolink:contributes_to  ?f  ?f  biolink:correlated_with  ?b   => ?a  biolink:contraindicated_for  ?b	0.008074862	0.046940118	0.103782735	214	4559	2062	?a
?a  biolink:contributes_to  ?f  ?f  biolink:has_part  ?b   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.004480287	0.020080321	5	1116	249	?a
?a  biolink:contributes_to  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.002905441	0.009228188	0.030362776	77	8344	2536	?a
?f  biolink:correlated_with  ?b  ?a  biolink:has_part  ?f   => ?a  biolink:contraindicated_for  ?b	0.000075466	0.000005594	0.047619048	2	357508	42	?a
?a  biolink:contributes_to  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.020451287	0.005286	0.016417775	542	102535	33013	?a
?a  biolink:contributes_to  ?f  ?f  biolink:related_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000452796	0.000017397	0.000053396	12	689763	224738	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.040827107	0.007507216	0.009790792	1082	144128	110512	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.007131537	0.015316045	0.020016946	189	12340	9442	?a
?e  biolink:similar_to  ?a  ?e  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.042789223	0.013900636	0.020446432	1134	81579	55462	?a
?f  biolink:correlated_with  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  biolink:contraindicated_for  ?b	0.014753604	0.034409927	0.044502618	391	11363	8786	?a
?e  biolink:related_to  ?a  ?e  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.001094257	0.000605491	0.017109145	29	47895	1695	?a
?e  biolink:has_part  ?a  ?e  biolink:treats  ?b   => ?a  biolink:contraindicated_for  ?b	0.000981058	0.007454128	0.03190184	26	3488	815	?a
?f  biolink:genetic_association  ?b  ?a  biolink:interacts_with  ?f   => ?a  biolink:contraindicated_for  ?b	0.022149272	0.000120003	0.021059051	587	4891539	27874	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:has_part  ?b   => ?a  biolink:contraindicated_for  ?b	0.000188665	0.004363002	0.005760369	5	1146	868	?a
?f  biolink:associated_with  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  biolink:contraindicated_for  ?b	0.014866803	0.033204113	0.043008405	394	11866	9161	?a
?f  biolink:associated_with  ?b  ?a  biolink:causes  ?f   => ?a  biolink:contraindicated_for  ?b	0.014489472	0.042197802	0.050955414	384	9100	7536	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:related_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.000943325	0.000024252	0.00003159	25	1030832	791384	?a
?e  biolink:correlated_with  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000374111	0.000558971	1	2673	1789	?a
?e  biolink:contraindicated_for  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.35076598	0.157575347	0.226229588	9296	58994	41091	?a
?a  biolink:causes  ?f  ?f  biolink:has_phenotype  ?b   => ?a  biolink:contraindicated_for  ?b	0.034337031	0.008046617	0.009682293	910	113091	93986	?a
?a  biolink:causes  ?f  ?f  biolink:correlated_with  ?b   => ?a  biolink:contraindicated_for  ?b	0.01433854	0.017534955	0.054723502	380	21671	6944	?a
?e  biolink:causes  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.175307524	0.016919217	0.024800491	4646	274599	187335	?a
?e  biolink:ameliorates  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.026865897	0.012886411	0.019022683	712	55252	37429	?a
?e  biolink:has_adverse_event  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.157082484	0.011080915	0.016153378	4163	375691	257717	?a
?e  biolink:contributes_to  ?b  ?e  biolink:similar_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.089427213	0.023198677	0.034028256	2370	102161	69648	?a
?a  biolink:causes  ?f  ?f  biolink:similar_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.00528262	0.016839067	0.019734987	140	8314	7094	?a
?e  biolink:ameliorates  ?b  ?e  biolink:has_part  ?a   => ?a  biolink:contraindicated_for  ?b	0.000679194	0.006744099	0.028391167	18	2669	634	?a
?a  biolink:causes  ?f  ?f  biolink:has_part  ?b   => ?a  biolink:contraindicated_for  ?b	0.000037733	0.000700771	0.001094092	1	1427	914	?a
?e  biolink:ameliorates  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.000830126	0.000576732	0.016	22	38146	1375	?a
?e  biolink:contraindicated_for  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.007207003	0.009118251	0.312091503	191	20947	612	?a
?e  biolink:contributes_to  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.003358237	0.001310963	0.037426409	89	67889	2378	?a
?a  biolink:causes  ?f  ?f  biolink:related_to  ?b   => ?a  biolink:contraindicated_for  ?b	0.00037733	0.000012046	0.000014509	10	830152	689232	?a
?e  biolink:genetic_association  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.000301864	0.000134161	0.051612903	8	59630	155	?a
?e  biolink:contraindicated_for  ?b  ?e  biolink:has_part  ?a   => ?a  biolink:contraindicated_for  ?b	0.006942872	0.084597701	0.578616352	184	2175	318	?a
?e  biolink:contributes_to  ?b  ?e  biolink:has_part  ?a   => ?a  biolink:contraindicated_for  ?b	0.002943174	0.012085528	0.057906459	78	6454	1347	?a
?e  biolink:has_adverse_event  ?b  ?e  biolink:has_part  ?a   => ?a  biolink:contraindicated_for  ?b	0.001094257	0.00278498	0.023015873	29	10413	1260	?a
?e  biolink:has_adverse_event  ?b  ?e  biolink:related_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.001245189	0.000228968	0.010556622	33	144125	3126	?a
?e  biolink:contributes_to  ?b  ?e  biolink:increases_response_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.000113199	0.000704225	0.005235602	3	4260	573	?a
?e  biolink:genetic_association  ?b  ?e  biolink:increases_response_to  ?a   => ?a  biolink:contraindicated_for  ?b	0.022337937	0.005053696	0.015498194	592	117142	38198	?a
?e  biolink:genetic_association  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.006452343	0.004955085	0.022688072	171	34510	7537	?a
?e  biolink:contributes_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.000150932	0.000590145	0.0625	4	6778	64	?a
?e  biolink:genetic_association  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  biolink:contraindicated_for  ?b	0.003660101	0.005898449	0.019897436	97	16445	4875	?a
